,,RowID,Original_SMILES,DFT_opt_Charge_P,Origin,selfies,QED,SA_score
1115,3401,3401,C1NC=C=C1,,Fourth Iter,[C][N][C][=C][=C][Ring1][Branch1],0.49345066245786606,5.844054488876924
1116,3404,3404,C(C)C=C=CC,,Fourth Iter,[C][Branch1][C][C][C][=C][=C][C],0.4883074641138026,4.750038685731177
1117,3405,3405,C1CC=NC=N1,,Fourth Iter,[C][C][C][=N][C][=N][Ring1][=Branch1],,
1118,3408,3408,CN=NC,,Fourth Iter,[C][N][=N][C],0.4595306279528861,5.180850141690065
1119,3409,3409,C#CC=O,,Fourth Iter,[C][#C][C][=O],,
1120,3410,3410,CNC(N)ON=C,,Fourth Iter,[C][N][C][Branch1][C][N][O][N][=C],0.21725174207211248,5.458149154791389
1121,3412,3412,N=1N=NC=1,,Fourth Iter,[N][N][=N][C][=Ring1][Ring2],0.5330685026565534,4.990844790519498
1122,3413,3413,N1=C=CC1,,Fourth Iter,[N][=C][=C][C][Ring1][Ring2],0.5557001785960282,6.172776500382548
1123,3415,3415,C=CC=NC,,Fourth Iter,[C][=C][C][=N][C],0.4716828362617075,5.026446402091914
1124,3416,3416,C(=C=O)=N,,Fourth Iter,[C][=Branch1][Ring1][=C][=O][=N],0.2532044733435105,5.75104077714157
1125,3417,3417,CC(C)F,,Fourth Iter,[C][C][Branch1][C][C][F],,
1126,3419,3419,OC=NC=CC=NNF,,Fourth Iter,[O][C][=N][C][=C][C][=N][N][F],,
1127,3420,3420,C#CCCF,,Fourth Iter,[C][#C][C][C][F],,
1128,3421,3421,C=NON=NC,,Fourth Iter,[C][=N][O][N][=N][C],0.28178983258197343,5.749874229497756
1129,3423,3423,C=NN(C)NC#C,,Fourth Iter,[C][=N][N][Branch1][C][C][N][C][#C],0.23625190420543485,5.718044632327196
1130,3424,3424,N#CNC,,Fourth Iter,[N][#C][N][C],0.2136404112744542,4.884440108245251
1131,3425,3425,FC=NN=CC,,Fourth Iter,[F][C][=N][N][=C][C],0.37949588889216684,5.279391470877066
1132,3427,3427,N1=NCC1,,Fourth Iter,[N][=N][C][C][Ring1][Ring2],0.563764020825633,5.303713624128367
1133,3430,3430,N=C=C=CCC,,Fourth Iter,[N][=C][=C][=C][C][C],0.30928041448147403,5.2168880226012035
1134,3432,3432,C1CC#C1,,Fourth Iter,[C][C][C][#C][Ring1][Ring2],,
1135,3433,3433,C1=C=C=C1NF,,Fourth Iter,[C][=C][=C][=C][Ring1][Ring2][N][F],,
1136,3436,3436,NONCNCCNC=C,,Fourth Iter,[N][O][N][C][N][C][C][N][C][=C],0.14601556301692428,4.999455701918397
1137,3437,3437,C=CC=CF,,Fourth Iter,[C][=C][C][=C][F],,
1138,3439,3439,N1=CCN1,,Fourth Iter,[N][=C][C][N][Ring1][Ring2],0.5542454604848261,5.259472215268661
1139,3441,3441,CCC=NF,,Fourth Iter,[C][C][C][=N][F],,
1140,3445,3445,COC#N,,Fourth Iter,[C][O][C][#N],,
1141,3446,3446,C=CC#CON,,Fourth Iter,[C][=C][C][#C][O][N],0.30743834683365984,5.52738086079749
1142,3447,3447,OC=CF,,Fourth Iter,[O][C][=C][F],,
1143,3448,3448,C=NNC(=O)C=C,,Fourth Iter,[C][=N][N][C][=Branch1][C][=O][C][=C],0.23882095094629494,4.822310141012061
1144,3449,3449,NOC=C,,Fourth Iter,[N][O][C][=C],0.376987973383519,5.163416027977691
1145,3453,3453,C=1=CC=C=1,,Fourth Iter,[C][=C][C][=C][=Ring1][Ring2],,
1146,3454,3454,N#CNC=O,,Fourth Iter,[N][#C][N][C][=O],,
1147,3455,3455,O=COON,,Fourth Iter,[O][=C][O][O][N],0.21195882538784241,5.313333384340433
1148,3457,3457,CN=O,,Fourth Iter,[C][N][=O],,
1149,3459,3459,C=CNONC,,Fourth Iter,[C][=C][N][O][N][C],0.2779951371018275,5.2460508873226885
1150,3461,3461,C(C)F,,Fourth Iter,[C][Branch1][C][C][F],,
1151,3463,3463,C=NNC=C=O,,Fourth Iter,[C][=N][N][C][=C][=O],,
1152,3464,3464,CCC=CCC,,Fourth Iter,[C][C][C][=C][C][C],0.3687533137429591,3.861597836924812
1153,3466,3466,N=C=C=C=C=C=O,,Fourth Iter,[N][=C][=C][=C][=C][=C][=O],,
1154,3469,3469,N1=C=NOC1,,Fourth Iter,[N][=C][=N][O][C][Ring1][Branch1],0.5786440842437491,6.28416546295402
1155,3470,3470,NOC=NCO,,Fourth Iter,[N][O][C][=N][C][O],0.16961321602004692,5.434277412521628
1156,3471,3471,N=C=NNN,,Fourth Iter,[N][=C][=N][N][N],0.24626043327785646,5.820070662446943
1157,3473,3473,C=1=C=CC=C=1,,Fourth Iter,[C][=C][=C][C][=C][=Ring1][Branch1],,
1158,3474,3474,FN=CCN,,Fourth Iter,[F][N][=C][C][N],0.300260794894479,5.481255277831559
1159,3475,3475,C=CON=NC=NC,,Fourth Iter,[C][=C][O][N][=N][C][=N][C],0.16809628584488728,5.620028974774339
1160,3478,3478,N=C=O,,Fourth Iter,[N][=C][=O],,
1161,3479,3479,C(=C)=O,,Fourth Iter,[C][=Branch1][C][=C][=O],,
1162,3481,3481,C1OC=NC1,,Fourth Iter,[C][O][C][=N][C][Ring1][Branch1],0.5798583861108032,5.4771193091078665
1163,3483,3483,CC=CC=C,,Fourth Iter,[C][C][=C][C][=C],0.363875402808393,4.617825100316765
1164,3484,3484,CC=C=CC=N,,Fourth Iter,[C][C][=C][=C][C][=N],0.28727590552750126,5.455037094219241
1165,3485,3485,CC=NNOC#C,,Fourth Iter,[C][C][=N][N][O][C][#C],0.24121132199695047,5.498760497711812
1166,3487,3487,C=NC=C,,Fourth Iter,[C][=N][C][=C],0.3510284555276234,5.442903653395751
1167,3490,3490,FC=C(O)C=N,,Fourth Iter,[F][C][=C][Branch1][C][O][C][=N],0.31686002038632183,5.245915495128676
1168,3491,3491,C=NC=C=C(N)C,,Fourth Iter,[C][=N][C][=C][=C][Branch1][C][N][C],0.41616621425522965,5.380667461111316
1169,3492,3492,CCONCCC#CN,,Fourth Iter,[C][C][O][N][C][C][C][#C][N],0.2331904665180458,4.8749589602552215
1170,3494,3494,C1#CNNCC1C,,Fourth Iter,[C][#C][N][N][C][C][Ring1][=Branch1][C],0.5040779242267456,6.249875886124573
1171,3496,3496,C1CCC=C=NNO1,,Fourth Iter,[C][C][C][C][=C][=N][N][O][Ring1][Branch2],,
1172,3497,3497,C(=N)=N,,Fourth Iter,[C][=Branch1][C][=N][=N],0.3563274678299479,5.611411401234278
1173,3498,3498,C=C=CC#CF,,Fourth Iter,[C][=C][=C][C][#C][F],,
1174,3499,3499,O1C=C=N1,,Fourth Iter,[O][C][=C][=N][Ring1][Ring2],,
1175,3500,3500,NOC#N,,Fourth Iter,[N][O][C][#N],,
1176,3501,3501,C(N=NO)F,,Fourth Iter,[C][Branch1][Ring2][N][=N][O][F],,
1177,3502,3502,C=CNOC,,Fourth Iter,[C][=C][N][O][C],0.29235693180366074,4.862587822210257
1178,3503,3503,C=1C=NC=1N,,Fourth Iter,[C][C][=N][C][=Ring1][Ring2][N],0.503624760722895,4.970981905050493
1179,3504,3504,C1C=C1OCF,,Fourth Iter,[C][C][=C][Ring1][Ring1][O][C][F],,
1180,3505,3505,N1CO1,,Fourth Iter,[N][C][O][Ring1][Ring1],,
1181,3506,3506,CC=NN=CF,,Fourth Iter,[C][C][=N][N][=C][F],,
1182,3507,3507,N=COC=O,,Fourth Iter,[N][=C][O][C][=O],,
1183,3508,3508,N(C)NF,,Fourth Iter,[N][Branch1][C][C][N][F],,
1184,3509,3509,FCC=NNN,,Fourth Iter,[F][C][C][=N][N][N],0.2884241895442542,5.47508537008131
1185,3510,3510,FC=NOCC,,Fourth Iter,[F][C][=N][O][C][C],0.2847048934458416,4.653755396606508
1186,3511,3511,C(N)NCF,,Fourth Iter,[C][Branch1][C][N][N][C][F],,
1187,3512,3512,COC(C)C=O,,Fourth Iter,[C][O][C][Branch1][C][C][C][=O],,
1188,3514,3514,C1=CCC1N,,Fourth Iter,[C][=C][C][C][Ring1][Ring2][N],0.3920555125022301,4.977892879127591
1189,3516,3516,CCN=NC#COC,,Fourth Iter,[C][C][N][=N][C][#C][O][C],0.23363285500809886,5.354993809939174
1190,3517,3517,C=C=NC#N,,Fourth Iter,[C][=C][=N][C][#N],,
1191,3521,3521,CCONF,,Fourth Iter,[C][C][O][N][F],,
1192,3524,3524,NCC=C=C=C=C,,Fourth Iter,[N][C][C][=C][=C][=C][=C],0.4175511843189107,5.613445593865658
1193,3526,3526,C1#CN1N,,Fourth Iter,[C][#C][N][Ring1][Ring1][N],0.35994162536126134,6.281089606573008
1194,3527,3527,C=CCNC,,Fourth Iter,[C][=C][C][N][C],0.29181287285845947,4.335230425760551
1195,3528,3528,C1C=CC1=C(C)N,,Fourth Iter,[C][C][=C][C][Ring1][Ring2][=C][Branch1][C][C][N],0.5498386111882669,4.7264277588780645
1196,3529,3529,N=C=C=CCC#N,,Fourth Iter,[N][=C][=C][=C][C][C][#N],,
1197,3530,3530,C1#CCOOCC1,,Fourth Iter,[C][#C][C][O][O][C][C][Ring1][#Branch1],0.37518852374309064,6.250144417593104
1198,3531,3531,C=NN=C=O,,Fourth Iter,[C][=N][N][=C][=O],,
1199,3532,3532,N1=NO1,,Fourth Iter,[N][=N][O][Ring1][Ring1],,
1200,3533,3533,CCC=C=C=NF,,Fourth Iter,[C][C][C][=C][=C][=N][F],,
1201,3536,3536,C=C=NNC#N,,Fourth Iter,[C][=C][=N][N][C][#N],,
1202,3537,3537,O=C=COF,,Fourth Iter,[O][=C][=C][O][F],,
1203,3539,3539,O1C=N1,,Fourth Iter,[O][C][=N][Ring1][Ring1],,
1204,3540,3540,C1=NC1=CC=C,,Fourth Iter,[C][=N][C][Ring1][Ring1][=C][C][=C],0.4870770766076251,5.055709242760354
1205,3541,3541,N1=NOO1,,Fourth Iter,[N][=N][O][O][Ring1][Ring2],,
1206,3547,3547,O=NCC(=C)OC,,Fourth Iter,[O][=N][C][C][=Branch1][C][=C][O][C],0.2826216525989018,4.712067957389231
1207,3549,3549,CNC#CC,,Fourth Iter,[C][N][C][#C][C],0.3761909525877097,4.9992653370031555
1208,3550,3550,C=C=NNF,,Fourth Iter,[C][=C][=N][N][F],,
1209,3551,3551,C#CNC=NC,,Fourth Iter,[C][#C][N][C][=N][C],0.22916027596222494,5.513315078304122
1210,3553,3553,CC=NC=C,,Fourth Iter,[C][C][=N][C][=C],0.3654484704925491,5.379283680198423
1211,3558,3558,O=COOOON,,Fourth Iter,[O][=C][O][O][O][O][N],0.20668017053345927,5.448732613096427
1212,3559,3559,C#CN=NC,,Fourth Iter,[C][#C][N][=N][C],0.36240098745593563,5.607936934636292
1213,3561,3561,C#CCO,,Fourth Iter,[C][#C][C][O],0.20118844398267077,4.91255984068672
1214,3562,3562,C=1=C=C=C=C=1,,Fourth Iter,[C][=C][=C][=C][=C][=Ring1][Branch1],,
1215,3564,3564,C=NN=O,,Fourth Iter,[C][=N][N][=O],,
1216,3565,3565,FC#N,,Fourth Iter,[F][C][#N],,
1217,3567,3567,C(=C)C(O)N,,Fourth Iter,[C][=Branch1][C][=C][C][Branch1][C][O][N],0.28266743551411555,5.220925257825815
1218,3569,3569,N=NC#CCNCCCO,,Fourth Iter,[N][=N][C][#C][C][N][C][C][C][O],0.17613999145223017,4.850697352950293
1219,3570,3570,CCOC#COOF,,Fourth Iter,[C][C][O][C][#C][O][O][F],,
1220,3572,3572,N=NC#CCF,,Fourth Iter,[N][=N][C][#C][C][F],,
1221,3574,3574,C1#CCO1,,Fourth Iter,[C][#C][C][O][Ring1][Ring2],,
1222,3576,3576,O1CCO1,,Fourth Iter,[O][C][C][O][Ring1][Ring2],,
1223,3577,3577,O=CCC,,Fourth Iter,[O][=C][C][C],0.3487466667914323,4.142226061422507
1224,3581,3581,C1(CN=N1)C,,Fourth Iter,[C][Branch1][=Branch1][C][N][=N][Ring1][Ring2][C],0.597948354139023,5.121110038890904
1225,3585,3585,CNC=CF,,Fourth Iter,[C][N][C][=C][F],,
1226,3586,3586,CCC#COCF,,Fourth Iter,[C][C][C][#C][O][C][F],,
1227,3587,3587,N#CF,,Fourth Iter,[N][#C][F],,
1228,3589,3589,C(C1)C1,,Fourth Iter,[C][Branch1][C][C][C][Ring1][C],0.5449006322596485,3.958928324311202
1229,3590,3590,CNN=C,,Fourth Iter,[C][N][N][=C],0.28480594233625917,4.992078904231871
1230,3591,3591,C=C=C=NCN=CC,,Fourth Iter,[C][=C][=C][=N][C][N][=C][C],0.38940746444112556,5.635536667082031
1231,3592,3592,C1CCNC1,,Fourth Iter,[C][C][C][N][C][Ring1][Branch1],0.6331670366640797,4.522524437312994
1232,3593,3593,NC=C=N,,Fourth Iter,[N][C][=C][=N],0.3620921933712239,5.7238842554024405
1233,3594,3594,C=1C=NC=1C,,Fourth Iter,[C][C][=N][C][=Ring1][Ring2][C],0.5943203725960429,4.640884271914399
1234,3595,3595,CNC=NO,,Fourth Iter,[C][N][C][=N][O],0.22357748058816435,5.325070662446943
1235,3597,3597,C#CCOCCOF,,Fourth Iter,[C][#C][C][O][C][C][O][F],,
1236,3598,3598,C1=CC1=C,,Fourth Iter,[C][=C][C][Ring1][Ring1][=C],0.44303106142514315,4.6912260614225065
1237,3599,3599,N1=NN=N1,,Fourth Iter,[N][=N][N][=N][Ring1][Ring2],,
1238,3600,3600,CN=NNC#C,,Fourth Iter,[C][N][=N][N][C][#C],0.22825859613887944,5.670139481487144
1239,3601,3601,C=CC#COOCC,,Fourth Iter,[C][=C][C][#C][O][O][C][C],0.22735314814833865,4.887029414334777
1240,3602,3602,NC=CNC,,Fourth Iter,[N][C][=C][N][C],0.3694365850725199,5.12331622457712
1241,3603,3603,FNCNN=C,,Fourth Iter,[F][N][C][N][N][=C],0.1267544490704838,5.5163230358638025
1242,3604,3604,C=C=C=CNC,,Fourth Iter,[C][=C][=C][=C][N][C],0.3076946421764941,5.465636563715261
1243,3607,3607,CN=CN=NCN,,Fourth Iter,[C][N][=C][N][=N][C][N],0.18001041807798726,5.638277805404119
1244,3608,3608,CCNN,,Fourth Iter,[C][C][N][N],0.35921540838718236,4.729658168445918
1245,3611,3611,N=C=CC=NN=NF,,Fourth Iter,[N][=C][=C][C][=N][N][=N][F],,
1246,3612,3612,O(C)C#CF,,Fourth Iter,[O][Branch1][C][C][C][#C][F],,
1247,3613,3613,C=CCCC,,Fourth Iter,[C][=C][C][C][C],0.35630509281486933,3.7489310174765276
1248,3614,3614,C=1=C=C=C=1,,Fourth Iter,[C][=C][=C][=C][=Ring1][Ring2],,
1249,3615,3615,N#CCC=CC#C,,Fourth Iter,[N][#C][C][C][=C][C][#C],0.4915255488176847,5.1327330938656575
1250,3616,3616,C=C=NCC#N,,Fourth Iter,[C][=C][=N][C][C][#N],,
1251,3619,3619,C=CCC=NN=O,,Fourth Iter,[C][=C][C][C][=N][N][=O],,
1252,3622,3622,O(CC#C)N,,Fourth Iter,[O][Branch1][Ring2][C][C][#C][N],0.291774173464747,5.026696697949901
1253,3623,3623,OC=C=NNCO,,Fourth Iter,[O][C][=C][=N][N][C][O],0.1305323015211266,5.8178018438656585
1254,3624,3624,C(#C)NN,,Fourth Iter,[C][#Branch1][C][#C][N][N],0.20182980837074102,5.5991544895161525
1255,3625,3625,NC(=C=N)C=C=C=C,,Fourth Iter,[N][C][=Branch1][Ring1][=C][=N][C][=C][=C][=C],0.24026155694907247,5.799696667082031
1256,3626,3626,C1=NN1,,Fourth Iter,[C][=N][N][Ring1][Ring1],0.533546105279881,5.488964683003683
1257,3628,3628,CCOF,,Fourth Iter,[C][C][O][F],,
1258,3629,3629,C#COF,,Fourth Iter,[C][#C][O][F],,
1259,3630,3630,C=NC=C=NN=O,,Fourth Iter,[C][=N][C][=C][=N][N][=O],,
1260,3631,3631,N=CNCC#N,,Fourth Iter,[N][=C][N][C][C][#N],,
1261,3632,3632,C1C#CC=CC1=O,,Fourth Iter,[C][C][#C][C][=C][C][Ring1][=Branch1][=O],,
1262,3634,3634,N=C=C=CON=C=NOC,,Fourth Iter,[N][=C][=C][=C][O][N][=C][=N][O][C],0.14409384301139747,5.981256077152919
1263,3635,3635,C(C)=C=N,,Fourth Iter,[C][Branch1][C][C][=C][=N],0.3434053612402807,5.517305660084715
1264,3637,3637,CCOO,,Fourth Iter,[C][C][O][O],0.2699681678706057,4.616486930987724
1265,3638,3638,NC#CNN=O,,Fourth Iter,[N][C][#C][N][N][=O],,
1266,3640,3640,C#CC#CO,,Fourth Iter,[C][#C][C][#C][O],0.26561765729007464,5.217512674281263
1267,3643,3643,C#CC#CC,,Fourth Iter,[C][#C][C][#C][C],0.4508204263673549,4.743505573689546
1268,3646,3646,CC=C(C)F,,Fourth Iter,[C][C][=C][Branch1][C][C][F],,
1269,3647,3647,N=CC=C,,Fourth Iter,[N][=C][C][=C],0.38041358070341974,5.2602548239643125
1270,3649,3649,N=CC#CN=NCOC,,Fourth Iter,[N][=C][C][#C][N][=N][C][O][C],0.19163443679718442,5.680717664708662
1271,3650,3650,C=C=NC#C,,Fourth Iter,[C][=C][=N][C][#C],0.3322962247900281,5.936532792624458
1272,3651,3651,CONO,,Fourth Iter,[C][O][N][O],0.284197157355089,5.130823385837223
1273,3652,3652,C#CCC#N,,Fourth Iter,[C][#C][C][C][#N],,
1274,3658,3658,CC(=O)N=NCNN=O,,Fourth Iter,[C][C][=Branch1][C][=O][N][=N][C][N][N][=O],,
1275,3659,3659,NCN=C=NC,,Fourth Iter,[N][C][N][=C][=N][C],0.5152634289173591,5.356562293158232
1276,3660,3660,C=C=C=O,,Fourth Iter,[C][=C][=C][=O],,
1277,3664,3664,C=1=NCC#CC=1,,Fourth Iter,[C][=N][C][C][#C][C][=Ring1][=Branch1],0.4667878089797203,6.474723407216589
1278,3665,3665,NC(C)NC=N,,Fourth Iter,[N][C][Branch1][C][C][N][C][=N],0.2201890680308942,5.316222073601377
1279,3667,3667,C=NCNN,,Fourth Iter,[C][=N][C][N][N],0.2714441455388858,5.561094331085996
1280,3669,3669,C=1(C)CC=1N=C,,Fourth Iter,[C][Branch1][C][C][C][C][=Ring1][Ring2][N][=C],0.37706103449271083,4.900251209414391
1281,3670,3670,C1CCCC1=O,,Fourth Iter,[C][C][C][C][C][Ring1][Branch1][=O],,
1282,3672,3672,CC#CCOCC=O,,Fourth Iter,[C][C][#C][C][O][C][C][=O],,
1283,3674,3674,O=C=CF,,Fourth Iter,[O][=C][=C][F],,
1284,3675,3675,CCN=NC=O,,Fourth Iter,[C][C][N][=N][C][=O],,
1285,3676,3676,N=NCN=NOCO,,Fourth Iter,[N][=N][C][N][=N][O][C][O],0.1745954402577843,5.7332509527963165
1286,3677,3677,CNC(=CN=NC=N)CN,,Fourth Iter,[C][N][C][=Branch1][=Branch1][=C][N][=N][C][=N][C][N],0.20483136422923431,5.534255035877122
1287,3679,3679,C12=C=C1C2C,,Fourth Iter,[C][=C][=C][Ring1][Ring1][C][Ring1][Ring2][C],0.4650799819503542,5.458068295583038
1288,3680,3680,N1CONC1,,Fourth Iter,[N][C][O][N][C][Ring1][Branch1],0.5778510867346923,5.690380847569404
1289,3681,3681,C#CN=N,,Fourth Iter,[C][#C][N][=N],0.26033219053051354,5.789515024633209
1290,3682,3682,CCC#CC#N,,Fourth Iter,[C][C][C][#C][C][#N],,
1291,3683,3683,CC=CN,,Fourth Iter,[C][C][=C][N],0.496130342270321,4.986498302225183
1292,3684,3684,C(#N)C=CN=C,,Fourth Iter,[C][#Branch1][C][#N][C][=C][N][=C],0.28506871034226816,5.359656192362476
1293,3686,3686,O=C=CNC=N,,Fourth Iter,[O][=C][=C][N][C][=N],0.22682210922159968,5.5796954496569064
1294,3687,3687,C1=NCOC1,,Fourth Iter,[C][=N][C][O][C][Ring1][Branch1],0.5798583861108032,5.568842386030944
1295,3688,3688,CCONOON,,Fourth Iter,[C][C][O][N][O][O][N],0.2721085030724596,5.211318670788735
1296,3689,3689,CC#CN=CC=O,,Fourth Iter,[C][C][#C][N][=C][C][=O],,
1297,3690,3690,FNC=O,,Fourth Iter,[F][N][C][=O],,
1298,3691,3691,CCC=CC#C,,Fourth Iter,[C][C][C][=C][C][#C],0.4772388505150163,4.851425953635687
1299,3692,3692,C#CON,,Fourth Iter,[C][#C][O][N],0.2819836261124487,5.427317700218493
1300,3693,3693,CC=CC,,Fourth Iter,[C][C][=C][C],0.4580010342677299,4.204491613261973
1301,3696,3696,NC=C=C=NNC,,Fourth Iter,[N][C][=C][=C][=N][N][C],0.1706086163289845,5.822223959250273
1302,3698,3698,O(C#N)CN=N,,Fourth Iter,[O][Branch1][Ring1][C][#N][C][N][=N],0.21660966912540555,5.54504186875505
1303,3701,3701,OCC=CF,,Fourth Iter,[O][C][C][=C][F],,
1304,3702,3702,N(C)NC=C=O,,Fourth Iter,[N][Branch1][C][C][N][C][=C][=O],,
1305,3704,3704,COONN,,Fourth Iter,[C][O][O][N][N],0.27011107002389206,5.249534567772388
1306,3705,3705,N=C=C=O,,Fourth Iter,[N][=C][=C][=O],,
1307,3706,3706,FC=CNNF,,Fourth Iter,[F][C][=C][N][N][F],,
1308,3707,3707,C1=CC=NN1,,Fourth Iter,[C][=C][C][=N][N][Ring1][Branch1],0.6145303575983435,4.3376544888769235
1309,3708,3708,FN=C=N,,Fourth Iter,[F][N][=C][=N],0.3471451030076965,5.85872171359642
1310,3710,3710,C1C#CCCO1,,Fourth Iter,[C][C][#C][C][C][O][Ring1][=Branch1],,
1311,3711,3711,C=C=CCCC#N,,Fourth Iter,[C][=C][=C][C][C][C][#N],,
1312,3712,3712,C=C=C(N=NN)F,,Fourth Iter,[C][=C][=C][Branch1][Ring2][N][=N][N][F],,
1313,3715,3715,N12CC=C1N2,,Fourth Iter,[N][C][C][=C][Ring1][Ring2][N][Ring1][Branch1],0.4514599784114088,5.6646358635438165
1314,3716,3716,C=1=C(N)NC=1C,,Fourth Iter,[C][=C][Branch1][C][N][N][C][=Ring1][Branch1][C],0.49234083783984717,5.264365495128676
1315,3719,3719,C=CCC=NC,,Fourth Iter,[C][=C][C][C][=N][C],0.3689419577664104,5.012929401911548
1316,3722,3722,O=COCC#C,,Fourth Iter,[O][=C][O][C][C][#C],0.2803204403290749,5.1195973064208316
1317,3723,3723,C1=CCC1,,Fourth Iter,[C][=C][C][C][Ring1][Ring2],0.4447977399332208,4.603947068944421
1318,3725,3725,COCCC=C(C)C,,Fourth Iter,[C][O][C][C][C][=C][Branch1][C][C][C],0.3838821693264486,3.8529763050910804
1319,3727,3727,C(C1)N1,,Fourth Iter,[C][Branch1][C][C][N][Ring1][C],0.4222290745821477,4.461010632003508
1320,3728,3728,C#CCNCF,,Fourth Iter,[C][#C][C][N][C][F],,
1321,3729,3729,N=NNN=C=NCF,,Fourth Iter,[N][=N][N][N][=C][=N][C][F],,
1322,3730,3730,CCCCCOCC,,Fourth Iter,[C][C][C][C][C][O][C][C],0.4579726499869753,3.148154249499613
1323,3731,3731,NCCCCN,,Fourth Iter,[N][C][C][C][C][N],0.36747460808214893,3.9174312586754745
1324,3732,3732,C1C=CCC1,,Fourth Iter,[C][C][=C][C][C][Ring1][Branch1],0.4626159756411866,4.284459617082051
1325,3733,3733,FCN=O,,Fourth Iter,[F][C][N][=O],,
1326,3734,3734,C=1CON=CC=1,,Fourth Iter,[C][C][O][N][=C][C][=Ring1][=Branch1],0.6057379860761305,5.247760330293512
1327,3735,3735,CCOC=O,,Fourth Iter,[C][C][O][C][=O],,
1328,3740,3740,C=C=C=CC=NO,,Fourth Iter,[C][=C][=C][=C][C][=N][O],0.22481581377554335,5.773091747711812
1329,3743,3743,O=CCCC=NCC=CN,,Fourth Iter,[O][=C][C][C][C][=N][C][C][=C][N],0.22948591072552493,5.074184407359297
1330,3744,3744,N1=C=CO1,,Fourth Iter,[N][=C][=C][O][Ring1][Ring2],,
1331,3745,3745,C1=C=NNO1,,Fourth Iter,[C][=C][=N][N][O][Ring1][Branch1],,
1332,3746,3746,C12CC1N=CCN2,,Fourth Iter,[C][C][C][Ring1][Ring1][N][=C][C][N][Ring1][#Branch1],0.6178228597796791,5.663653996952848
1333,3750,3750,C=C=C=C=NCOC(=O)OO,,Fourth Iter,[C][=C][=C][=C][=N][C][O][C][=Branch1][C][=O][O][O],0.18520745485137044,5.4516468951049
1334,3752,3752,C=NNC,,Fourth Iter,[C][=N][N][C],0.21551026715383909,5.1872554928606345
1335,3753,3753,CNN=N,,Fourth Iter,[C][N][N][=N],0.3791512976363587,5.363968536338895
1336,3754,3754,CC=C=O,,Fourth Iter,[C][C][=C][=O],,
1337,3757,3757,NCC=O,,Fourth Iter,[N][C][C][=O],,
1338,3760,3760,CC=CNN,,Fourth Iter,[C][C][=C][N][N],0.37750512632702776,5.0682032068256415
1339,3761,3761,O=CCNC=N,,Fourth Iter,[O][=C][C][N][C][=N],0.167998169903018,5.107770781221893
1340,3762,3762,C1CC=C1ON,,Fourth Iter,[C][C][C][=C][Ring1][Ring2][O][N],0.5311345071622293,4.883883248065396
1341,3763,3763,CON(CF)C,,Fourth Iter,[C][O][N][Branch1][Ring1][C][F][C],0.28437805267582267,4.8552957149088956
1342,3764,3764,CN=NONNO,,Fourth Iter,[C][N][=N][O][N][N][O],0.21589687302906033,5.806729247711812
1343,3765,3765,C1=CCOC1,,Fourth Iter,[C][=C][C][O][C][Ring1][Branch1],0.46230134131825684,4.9854116168001745
1344,3766,3766,CNO,,Fourth Iter,[C][N][O],0.36129569290818103,4.960842939695818
1345,3767,3767,NCOONC=NC=O,,Fourth Iter,[N][C][O][O][N][C][=N][C][=O],,
1346,3768,3768,C=1OOC=C=C=1,,Fourth Iter,[C][O][O][C][=C][=C][=Ring1][=Branch1],,
1347,3769,3769,C=CC=NN,,Fourth Iter,[C][=C][C][=N][N],0.3905264386713161,5.1717458103759375
1348,3770,3770,O1NCN=N1,,Fourth Iter,[O][N][C][N][=N][Ring1][Branch1],,
1349,3771,3771,C=1C=C=1,,Fourth Iter,[C][C][=C][=Ring1][Ring1],,
1350,3772,3772,NCN=NC,,Fourth Iter,[N][C][N][=N][C],0.5055377372379088,5.3082316091925055
1351,3773,3773,C1=C=C(N)N1,,Fourth Iter,[C][=C][=C][Branch1][C][N][N][Ring1][Branch1],0.4869800241804199,5.806256461263512
1352,3775,3775,C(=C)F,,Fourth Iter,[C][=Branch1][C][=C][F],,
1353,3777,3777,C#CC=NN,,Fourth Iter,[C][#C][C][=N][N],0.29176951754556196,5.548712674281262
1354,3778,3778,C1CCC(=N)NO1,,Fourth Iter,[C][C][C][C][=Branch1][C][=N][N][O][Ring1][#Branch1],,
1355,3782,3782,C(CCC=O)N=N,,Fourth Iter,[C][Branch1][Branch1][C][C][C][=O][N][=N],0.21466084052445888,4.84449078617335
1356,3783,3783,C=1=NC=1N=C=CF,,Fourth Iter,[C][=N][C][=Ring1][Ring1][N][=C][=C][F],,
1357,3784,3784,CCC=NNC=C=O,,Fourth Iter,[C][C][C][=N][N][C][=C][=O],,
1358,3787,3787,CN=NON=C,,Fourth Iter,[C][N][=N][O][N][=C],0.21888978760477315,5.700271576977862
1359,3790,3790,CCC(O)C#CN=CF,,Fourth Iter,[C][C][C][Branch1][C][O][C][#C][N][=C][F],,
1360,3792,3792,FOCNOO,,Fourth Iter,[F][O][C][N][O][O],0.22314158727807049,5.481831789179453
1361,3794,3794,O1N=N1,,Fourth Iter,[O][N][=N][Ring1][Ring1],,
1362,3795,3795,N=NC#N,,Fourth Iter,[N][=N][C][#N],,
1363,3796,3796,C1#CCC1=NO,,Fourth Iter,[C][#C][C][C][Ring1][Ring2][=N][O],0.2837124455000326,6.08781587406009
